timestamp_hour,temp_c,rain_mm,wind_speed_kmh,apparent_temp_c,wind_gusts_kmh,sunshine_duration_min,weather_severity_flag
2024-05-30 14:00:00,15.3,0.2,27.9,10.9,52.2,45.814166666666665,0
2024-05-30 15:00:00,15.5,0.1,28.2,10.9,51.1,21.979166666666668,0
2024-05-30 16:00:00,15.9,0.2,28.0,11.3,51.1,21.446833333333334,0
2024-05-30 17:00:00,16.5,0.1,26.6,12.3,50.4,60.0,0
2024-05-30 18:00:00,16.5,0.3,25.6,12.4,47.9,60.0,0
2024-05-30 19:00:00,16.2,0.0,24.0,12.3,46.4,60.0,0
2024-05-30 20:00:00,15.4,0.0,19.3,12.3,43.2,60.0,0
2024-05-30 21:00:00,14.2,0.0,17.8,11.2,33.1,60.0,0
2024-05-30 22:00:00,13.0,0.0,17.1,10.0,30.2,7.0845,0
2024-05-30 23:00:00,12.1,0.0,17.4,9.1,29.5,0.0,0
2024-05-31 00:00:00,11.5,0.0,17.1,8.5,29.9,0.0,0
2024-05-31 01:00:00,10.9,0.0,17.6,7.7,29.2,0.0,0
2024-05-31 02:00:00,10.4,0.0,16.6,7.1,28.8,0.0,0
2024-05-31 03:00:00,10.0,0.0,16.8,6.6,28.4,0.0,0
2024-05-31 04:00:00,9.6,0.0,17.2,6.1,29.2,0.0,0
2024-05-31 05:00:00,9.4,0.0,17.3,5.9,30.2,0.0,0
2024-05-31 06:00:00,9.5,0.0,16.6,6.1,29.5,38.51866666666667,0
2024-05-31 07:00:00,10.4,0.0,14.8,7.4,28.8,60.0,0
2024-05-31 08:00:00,11.7,0.0,17.0,8.4,31.3,60.0,0
2024-05-31 09:00:00,12.7,0.0,18.0,9.4,34.6,60.0,0
2024-05-31 10:00:00,13.7,0.0,16.5,10.8,34.6,60.0,0
2024-05-31 11:00:00,14.8,0.0,15.7,12.4,33.1,60.0,0
2024-05-31 12:00:00,15.6,0.0,16.0,13.4,32.4,60.0,0
2024-05-31 13:00:00,16.5,0.0,16.2,15.0,33.5,60.0,0
2024-05-31 14:00:00,16.9,0.0,18.8,14.5,38.2,60.0,0
2024-05-31 15:00:00,17.2,0.0,17.0,15.7,37.4,60.0,0
2024-05-31 16:00:00,17.5,0.0,15.0,16.1,34.2,60.0,0
2024-05-31 17:00:00,17.3,0.0,15.6,15.1,31.0,60.0,0
2024-05-31 18:00:00,17.1,0.0,17.1,14.3,32.0,60.0,0
2024-05-31 19:00:00,16.4,0.0,16.4,13.6,32.0,60.0,0
2024-05-31 20:00:00,14.4,0.0,13.5,12.4,29.9,60.0,0
2024-05-31 21:00:00,13.3,0.0,9.5,11.8,23.4,60.0,0
2024-05-31 22:00:00,13.1,0.0,11.3,11.1,18.4,0.0,0
2024-05-31 23:00:00,12.8,0.0,13.3,10.5,22.7,0.0,0
2024-06-01 00:00:00,12.1,0.0,13.8,9.7,23.8,0.0,0
2024-06-01 01:00:00,11.6,0.0,13.8,9.1,23.8,0.0,0
2024-06-01 02:00:00,11.1,0.0,10.9,9.2,20.9,0.0,0
2024-06-01 03:00:00,10.6,0.0,9.6,8.7,18.4,0.0,0
2024-06-01 04:00:00,10.1,0.0,10.1,8.2,16.9,0.0,0
2024-06-01 05:00:00,9.8,0.0,11.4,7.6,18.7,0.0,0
2024-06-01 06:00:00,10.2,0.0,12.5,7.9,20.5,0.0,0
2024-06-01 07:00:00,11.3,0.0,13.6,9.0,25.6,32.111000000000004,0
2024-06-01 08:00:00,12.3,0.0,15.4,9.8,28.8,51.18333333333333,0
2024-06-01 09:00:00,13.4,0.0,15.3,11.0,29.5,60.0,0
2024-06-01 10:00:00,14.5,0.0,15.1,12.2,30.2,60.0,0
2024-06-01 11:00:00,15.1,0.0,15.0,12.9,30.6,60.0,0
2024-06-01 12:00:00,16.0,0.0,14.4,14.1,31.0,60.0,0
2024-06-01 13:00:00,16.7,0.0,14.2,14.8,29.9,60.0,0
2024-06-01 14:00:00,16.9,0.0,12.5,16.2,28.1,60.0,0
2024-06-01 15:00:00,16.9,0.0,11.4,16.3,27.7,60.0,0
2024-06-01 16:00:00,16.5,0.0,12.1,15.2,25.9,60.0,0
2024-06-01 17:00:00,16.3,0.0,10.2,15.4,25.6,60.0,0
2024-06-01 18:00:00,16.2,0.0,7.2,15.7,22.3,60.0,0
2024-06-01 19:00:00,15.9,0.0,4.0,16.0,17.3,60.0,0
2024-06-01 20:00:00,15.3,0.0,5.8,15.1,12.6,60.0,0
2024-06-01 21:00:00,13.8,0.0,8.8,13.0,15.1,60.0,0
2024-06-01 22:00:00,12.5,0.0,5.8,11.9,15.1,6.0805,0
2024-06-01 23:00:00,11.8,0.0,4.3,11.3,9.4,0.0,0
2024-06-02 00:00:00,11.2,0.0,6.6,10.3,7.6,0.0,0
2024-06-02 01:00:00,11.2,0.0,5.4,10.4,7.9,0.0,0
2024-06-02 02:00:00,11.8,0.0,1.8,11.5,3.6,0.0,0
2024-06-02 03:00:00,10.2,0.0,4.4,9.3,4.7,0.0,0
2024-06-02 04:00:00,9.7,0.0,7.0,8.4,10.4,0.0,0
2024-06-02 05:00:00,8.8,0.0,7.1,7.2,12.6,0.0,0
2024-06-02 06:00:00,8.5,0.0,8.6,6.6,14.0,45.95783333333333,0
2024-06-02 07:00:00,9.6,0.0,8.0,7.9,16.2,60.0,0
2024-06-02 08:00:00,11.4,0.0,7.3,10.0,16.9,60.0,0
2024-06-02 09:00:00,13.2,0.0,7.2,11.8,18.4,60.0,0
2024-06-02 10:00:00,14.7,0.0,7.9,13.3,19.8,60.0,0
2024-06-02 11:00:00,16.0,0.0,9.7,15.1,23.0,60.0,0
2024-06-02 12:00:00,16.7,0.0,11.7,15.3,26.3,60.0,0
2024-06-02 13:00:00,17.6,0.0,10.7,17.1,26.3,60.0,0
2024-06-02 14:00:00,18.8,0.0,9.9,18.5,23.0,60.0,0
2024-06-02 15:00:00,18.6,0.1,7.9,18.2,23.4,21.733833333333333,0
2024-06-02 16:00:00,18.3,0.0,3.1,18.9,18.7,30.225166666666667,0
2024-06-02 17:00:00,18.0,0.0,2.6,19.0,11.9,8.903166666666667,0
2024-06-02 18:00:00,17.7,0.1,3.7,18.5,10.8,0.0,0
2024-06-02 19:00:00,17.8,0.1,6.6,18.0,13.0,0.0,0
2024-06-02 20:00:00,17.6,0.0,11.2,16.8,20.2,0.0,0
2024-06-02 21:00:00,17.1,0.0,12.7,16.1,21.2,0.0,0
2024-06-02 22:00:00,16.3,0.0,14.3,14.9,24.5,0.0,0
2024-06-02 23:00:00,15.1,0.0,13.4,13.6,24.5,0.0,0
2024-06-03 00:00:00,13.9,0.0,14.0,12.2,23.0,0.0,0
2024-06-03 01:00:00,13.6,0.0,13.6,12.0,23.8,0.0,0
2024-06-03 02:00:00,14.6,0.0,14.2,13.2,24.5,0.0,0
2024-06-03 03:00:00,14.5,0.0,16.0,12.9,27.7,0.0,0
2024-06-03 04:00:00,14.0,0.0,16.8,12.3,28.8,0.0,0
2024-06-03 05:00:00,13.7,0.0,16.6,11.9,29.2,0.0,0
2024-06-03 06:00:00,13.5,0.0,17.8,11.3,32.4,0.0,0
2024-06-03 07:00:00,13.4,0.0,18.3,11.0,34.2,0.0,0
2024-06-03 08:00:00,13.4,0.0,19.1,10.9,34.9,0.0,0
2024-06-03 09:00:00,13.8,0.0,20.1,11.2,36.7,0.0,0
2024-06-03 10:00:00,14.8,0.0,20.4,12.2,38.5,17.876666666666665,0
2024-06-03 11:00:00,15.4,0.0,19.4,13.0,38.2,1.1428333333333331,0
2024-06-03 12:00:00,16.3,0.1,17.8,14.2,37.4,42.760999999999996,0
2024-06-03 13:00:00,17.0,0.1,15.5,15.4,34.6,11.612833333333333,0
2024-06-03 14:00:00,16.6,0.0,16.8,14.6,33.5,7.407166666666667,0
2024-06-03 15:00:00,17.4,0.0,16.3,15.5,32.4,12.649000000000001,0
2024-06-03 16:00:00,17.6,0.1,14.6,16.1,31.7,32.706833333333336,0
2024-06-03 17:00:00,17.7,0.1,13.7,16.3,28.8,0.0,0
2024-06-03 18:00:00,18.1,0.0,13.7,16.7,26.6,39.75666666666667,0
2024-06-03 19:00:00,18.1,0.0,14.5,16.6,27.0,60.0,0
2024-06-03 20:00:00,17.6,0.0,15.5,16.1,28.1,60.0,0
2024-06-03 21:00:00,16.5,0.0,15.5,15.1,28.1,60.0,0
2024-06-03 22:00:00,15.3,0.0,14.8,14.0,27.0,0.0,0
2024-06-03 23:00:00,14.9,0.0,15.3,13.4,25.9,0.0,0
2024-06-04 00:00:00,14.6,0.0,17.2,12.6,29.5,0.0,0
2024-06-04 01:00:00,14.2,0.0,17.1,12.1,29.9,0.0,0
2024-06-04 02:00:00,13.0,0.0,17.3,10.7,29.5,0.0,0
2024-06-04 03:00:00,12.8,0.0,19.2,10.2,32.4,0.0,0
2024-06-04 04:00:00,12.9,0.0,20.9,10.0,36.0,0.0,0
2024-06-04 05:00:00,13.0,0.1,20.2,10.2,35.6,0.0,0
2024-06-04 06:00:00,13.3,0.0,21.9,10.2,38.2,0.0,0
2024-06-04 07:00:00,13.4,0.0,23.3,10.1,40.0,0.0,0
2024-06-04 08:00:00,13.5,0.1,22.6,10.4,41.0,0.0,0
2024-06-04 09:00:00,13.7,0.0,23.4,10.5,41.4,0.0,0
2024-06-04 10:00:00,13.7,0.0,23.7,10.5,41.8,0.0,0
2024-06-04 11:00:00,14.1,0.2,27.8,10.4,53.3,0.0,0
2024-06-04 12:00:00,15.3,0.3,29.2,11.3,54.0,60.0,0
2024-06-04 13:00:00,16.0,0.6,28.5,12.3,56.5,60.0,0
2024-06-04 14:00:00,14.5,0.0,26.3,10.1,51.8,16.119333333333334,0
2024-06-04 15:00:00,15.7,0.0,28.8,10.8,53.3,60.0,0
2024-06-04 16:00:00,15.5,0.0,29.3,10.4,55.8,60.0,0
2024-06-04 17:00:00,14.8,0.0,29.1,9.2,54.7,60.0,0
2024-06-04 18:00:00,13.8,0.0,26.9,8.3,54.0,60.0,0
2024-06-04 19:00:00,13.3,0.0,25.2,8.0,49.3,60.0,0
2024-06-04 20:00:00,12.4,0.0,22.6,7.5,45.7,60.0,0
2024-06-04 21:00:00,11.3,0.0,19.9,6.8,38.9,60.0,0
2024-06-04 22:00:00,10.1,0.0,17.7,5.9,34.2,20.826,0
2024-06-04 23:00:00,9.3,0.0,16.3,5.3,30.2,0.0,0
2024-06-05 00:00:00,8.6,0.0,16.5,4.7,28.4,0.0,0
2024-06-05 01:00:00,8.2,0.0,18.5,3.9,31.3,0.0,0
2024-06-05 02:00:00,7.9,0.0,18.7,3.6,32.0,0.0,0
2024-06-05 03:00:00,7.7,0.0,19.1,3.4,33.1,0.0,0
2024-06-05 04:00:00,7.5,0.0,19.8,3.0,34.2,0.0,0
2024-06-05 05:00:00,7.1,0.0,19.8,2.6,34.6,0.0,0
2024-06-05 06:00:00,7.2,0.0,19.8,2.8,33.8,53.03216666666666,0
2024-06-05 07:00:00,7.9,0.0,19.5,3.6,34.9,60.0,0
2024-06-05 08:00:00,9.1,0.0,21.7,4.5,40.3,60.0,0
2024-06-05 09:00:00,10.5,0.0,25.1,5.3,46.1,60.0,0
2024-06-05 10:00:00,11.5,0.1,23.9,6.5,46.8,60.0,0
2024-06-05 11:00:00,12.4,0.0,24.4,7.4,46.1,60.0,0
2024-06-05 12:00:00,13.0,0.0,24.7,7.9,46.8,60.0,0
2024-06-05 13:00:00,13.3,0.0,23.1,8.4,46.4,60.0,0
2024-06-05 14:00:00,13.7,0.0,25.6,8.5,47.5,60.0,0
2024-06-05 15:00:00,13.9,0.0,25.6,8.8,47.9,60.0,0
2024-06-05 16:00:00,13.7,0.0,24.6,8.7,47.5,31.858,0
2024-06-05 17:00:00,13.6,0.0,25.0,8.7,47.2,60.0,0
2024-06-05 18:00:00,13.6,0.0,23.1,8.9,46.4,60.0,0
2024-06-05 19:00:00,13.3,0.0,23.0,8.5,42.5,60.0,0
2024-06-05 20:00:00,12.7,0.0,22.0,8.1,41.8,39.939499999999995,0
2024-06-05 21:00:00,11.6,0.0,19.7,7.5,38.2,2.9465,0
2024-06-05 22:00:00,10.4,0.0,18.0,6.6,33.8,0.0,0
2024-06-05 23:00:00,10.0,0.0,16.5,6.4,31.0,0.0,0
2024-06-06 00:00:00,9.4,0.0,17.3,5.8,29.9,0.0,0
2024-06-06 01:00:00,8.9,0.0,17.7,5.1,30.6,0.0,0
2024-06-06 02:00:00,8.9,0.0,18.0,5.1,31.0,0.0,0
2024-06-06 03:00:00,8.3,0.0,16.9,4.7,30.6,0.0,0
2024-06-06 04:00:00,7.8,0.0,16.6,4.2,28.8,0.0,0
2024-06-06 05:00:00,7.3,0.0,16.6,3.8,28.4,0.0,0
2024-06-06 06:00:00,7.5,0.0,18.1,3.7,31.0,53.626999999999995,0
2024-06-06 07:00:00,8.5,0.0,18.0,4.8,32.4,60.0,0
2024-06-06 08:00:00,9.8,0.0,18.7,6.1,35.3,60.0,0
2024-06-06 09:00:00,11.2,0.0,19.3,7.4,37.1,60.0,0
2024-06-06 10:00:00,12.6,0.0,20.3,8.4,39.2,60.0,0
2024-06-06 11:00:00,13.6,0.0,19.4,9.7,39.6,60.0,0
2024-06-06 12:00:00,13.7,0.0,19.1,9.4,38.2,10.369833333333334,0
2024-06-06 13:00:00,14.6,0.0,19.2,10.4,37.4,60.0,0
2024-06-06 14:00:00,14.7,0.0,20.3,10.6,38.9,60.0,0
2024-06-06 15:00:00,14.8,0.1,21.1,10.5,41.0,60.0,0
2024-06-06 16:00:00,14.3,0.1,21.7,9.8,40.7,60.0,0
2024-06-06 17:00:00,14.3,0.1,20.2,10.0,40.7,60.0,0
2024-06-06 18:00:00,14.4,0.1,21.4,10.0,40.3,60.0,0
2024-06-06 19:00:00,14.2,0.0,20.0,10.0,39.6,60.0,0
2024-06-06 20:00:00,13.8,0.0,16.1,10.3,36.4,60.0,0
2024-06-06 21:00:00,12.4,0.0,14.0,9.3,28.1,60.0,0
2024-06-06 22:00:00,10.8,0.0,8.7,8.5,24.1,11.916,0
2024-06-06 23:00:00,10.0,0.0,7.9,7.8,14.4,0.0,0
2024-06-07 00:00:00,9.7,0.0,8.7,7.4,14.4,0.0,0
2024-06-07 01:00:00,9.2,0.0,8.5,6.9,14.4,0.0,0
2024-06-07 02:00:00,8.8,0.0,12.6,5.7,20.5,0.0,0
2024-06-07 03:00:00,8.5,0.0,13.3,5.3,22.3,0.0,0
2024-06-07 04:00:00,8.8,0.0,12.4,5.8,23.0,0.0,0
2024-06-07 05:00:00,9.2,0.0,12.8,6.2,21.6,0.0,0
2024-06-07 06:00:00,10.1,0.0,14.8,6.9,24.8,0.0,0
2024-06-07 07:00:00,10.7,0.0,17.6,7.3,30.2,60.0,0
2024-06-07 08:00:00,11.8,0.0,20.8,7.9,37.8,60.0,0
2024-06-07 09:00:00,13.0,0.0,23.3,8.8,43.2,60.0,0
2024-06-07 10:00:00,14.2,0.0,24.1,9.9,45.0,60.0,0
2024-06-07 11:00:00,15.5,0.0,26.3,10.8,48.6,60.0,0
2024-06-07 12:00:00,15.1,0.0,25.0,10.7,48.6,0.0,0
2024-06-07 13:00:00,15.9,0.0,27.0,11.3,48.6,19.145500000000002,0
2024-06-07 14:00:00,16.1,0.0,27.0,11.8,49.0,6.662166666666667,0
2024-06-07 15:00:00,16.4,0.0,27.2,12.2,49.7,14.224666666666668,0
2024-06-07 16:00:00,16.1,0.1,25.9,12.2,50.0,0.19433333333333333,0
2024-06-07 17:00:00,16.2,0.0,25.7,12.2,46.8,0.0,0
2024-06-07 18:00:00,16.5,0.1,25.7,12.4,46.4,60.0,0
2024-06-07 19:00:00,15.4,0.0,24.5,11.5,49.0,60.0,0
2024-06-07 20:00:00,14.4,0.0,23.5,10.9,45.4,60.0,0
2024-06-07 21:00:00,13.6,0.0,19.0,10.8,41.8,60.0,0
2024-06-07 22:00:00,13.3,0.0,17.0,10.6,32.8,0.0,0
2024-06-07 23:00:00,12.6,0.0,16.8,9.9,29.9,0.0,0
2024-06-08 00:00:00,12.2,0.0,15.9,9.5,28.1,0.0,0
2024-06-08 01:00:00,11.6,0.0,17.7,8.5,29.9,0.0,0
2024-06-08 02:00:00,11.8,0.0,18.8,8.5,32.4,0.0,0
2024-06-08 03:00:00,11.4,0.0,19.1,8.1,32.4,0.0,0
2024-06-08 04:00:00,10.9,0.0,18.4,7.7,32.8,0.0,0
2024-06-08 05:00:00,10.8,0.0,15.9,8.0,31.3,0.0,0
2024-06-08 06:00:00,10.8,0.0,15.5,8.0,27.4,0.0,0
2024-06-08 07:00:00,11.2,0.0,16.1,8.3,28.4,0.0,0
2024-06-08 08:00:00,12.0,0.0,19.8,8.3,35.6,60.0,0
2024-06-08 09:00:00,12.9,0.0,23.3,8.5,43.2,60.0,0
2024-06-08 10:00:00,13.6,0.1,22.6,9.2,43.2,60.0,0
2024-06-08 11:00:00,14.1,0.1,21.7,9.8,42.8,60.0,0
2024-06-08 12:00:00,15.0,0.0,21.4,11.0,41.8,60.0,0
2024-06-08 13:00:00,15.6,0.1,20.4,12.0,41.4,60.0,0
2024-06-08 14:00:00,15.2,0.1,18.6,10.9,38.5,49.65233333333333,0
2024-06-08 15:00:00,15.9,0.0,18.6,11.6,36.4,60.0,0
2024-06-08 16:00:00,16.3,0.0,19.7,11.8,37.8,60.0,0
2024-06-08 17:00:00,16.2,0.0,20.8,11.6,40.0,60.0,0
2024-06-08 18:00:00,16.1,0.0,21.3,11.4,40.0,60.0,0
2024-06-08 19:00:00,15.1,0.0,20.9,10.5,40.7,60.0,0
2024-06-08 20:00:00,14.8,0.0,17.9,10.7,38.5,60.0,0
2024-06-08 21:00:00,13.1,0.0,15.9,9.5,32.4,60.0,0
2024-06-08 22:00:00,11.7,0.0,16.4,8.0,27.7,27.4125,0
2024-06-08 23:00:00,10.6,0.0,16.1,6.8,30.2,0.0,0
2024-06-09 00:00:00,9.9,0.0,17.3,6.0,30.2,0.0,0
2024-06-09 01:00:00,9.5,0.0,17.1,5.7,29.5,0.0,0
2024-06-09 02:00:00,9.6,0.0,18.0,5.7,31.0,0.0,0
2024-06-09 03:00:00,9.3,0.0,19.5,5.2,33.1,0.0,0
2024-06-09 04:00:00,9.2,0.0,21.0,4.9,36.4,0.0,0
2024-06-09 05:00:00,9.4,0.0,21.3,5.2,37.1,0.0,0
2024-06-09 06:00:00,10.0,0.0,22.3,5.7,38.5,12.753666666666668,0
2024-06-09 07:00:00,10.9,0.0,22.3,6.7,41.0,0.0,0
2024-06-09 08:00:00,11.5,0.0,22.7,7.4,40.3,8.162166666666668,0
2024-06-09 09:00:00,12.6,0.0,28.6,7.7,49.7,11.601333333333335,0
2024-06-09 10:00:00,13.1,0.0,29.5,8.1,54.0,47.58766666666667,0
2024-06-09 11:00:00,13.2,0.0,27.9,8.4,52.9,0.0,0
2024-06-09 12:00:00,13.5,0.0,26.5,8.9,50.0,0.0,0
2024-06-09 13:00:00,13.8,0.0,25.7,9.3,47.9,0.0,0
2024-06-09 14:00:00,13.4,0.2,24.9,9.3,46.4,0.0,0
2024-06-09 15:00:00,13.8,0.1,24.2,9.8,44.6,0.0,0
2024-06-09 16:00:00,13.6,0.6,25.6,9.6,45.4,0.0,0
2024-06-09 17:00:00,13.5,0.2,23.2,10.3,46.1,0.0,0
2024-06-09 18:00:00,13.6,0.1,23.1,10.5,46.4,0.0,0
2024-06-09 19:00:00,13.3,0.3,26.7,9.4,49.3,0.0,0
2024-06-09 20:00:00,12.5,0.3,25.5,8.8,46.1,0.0,0
2024-06-09 21:00:00,11.8,0.3,20.3,8.8,43.2,0.0,0
2024-06-09 22:00:00,11.2,0.1,17.1,8.6,34.2,0.0,0
2024-06-09 23:00:00,10.6,0.3,16.3,7.9,28.4,0.0,0
2024-06-10 00:00:00,10.1,0.1,18.6,6.9,31.3,0.0,0
2024-06-10 01:00:00,9.7,0.0,17.1,6.5,33.1,0.0,0
2024-06-10 02:00:00,9.5,0.0,18.1,6.1,30.6,0.0,0
2024-06-10 03:00:00,8.5,0.0,19.6,4.7,33.8,0.0,0
2024-06-10 04:00:00,7.9,0.0,21.1,3.8,36.4,0.0,0
2024-06-10 05:00:00,7.6,0.0,19.5,3.6,36.7,0.0,0
2024-06-10 06:00:00,7.9,0.0,19.7,3.9,34.2,55.4795,0
2024-06-10 07:00:00,9.0,0.0,21.1,4.8,40.0,60.0,0
2024-06-10 08:00:00,10.1,0.0,18.6,6.5,38.9,60.0,0
2024-06-10 09:00:00,11.7,0.0,23.3,7.2,43.9,60.0,0
2024-06-10 10:00:00,12.6,0.0,22.3,8.2,43.6,60.0,0
2024-06-10 11:00:00,13.6,0.1,21.8,9.3,42.5,60.0,0
2024-06-10 12:00:00,13.8,0.2,21.4,9.5,41.8,60.0,0
2024-06-10 13:00:00,14.5,0.3,19.9,10.9,41.0,60.0,0
2024-06-10 14:00:00,14.9,0.0,18.7,11.9,39.6,60.0,0
2024-06-10 15:00:00,15.4,0.6,20.5,11.8,39.2,60.0,0
2024-06-10 16:00:00,15.6,0.3,21.0,11.7,42.1,60.0,0
2024-06-10 17:00:00,15.3,0.0,20.4,11.2,41.8,60.0,0
2024-06-10 18:00:00,14.9,0.0,21.0,10.4,40.3,60.0,0
2024-06-10 19:00:00,14.5,0.0,21.7,9.9,40.3,60.0,0
2024-06-10 20:00:00,13.5,0.0,20.5,9.2,40.0,60.0,0
2024-06-10 21:00:00,12.4,0.0,16.9,8.8,34.9,60.0,0
2024-06-10 22:00:00,11.1,0.0,15.7,7.6,28.4,18.596833333333333,0
2024-06-10 23:00:00,10.3,0.0,15.6,6.8,26.6,0.0,0
2024-06-11 00:00:00,9.5,0.0,15.5,6.0,26.3,0.0,0
2024-06-11 01:00:00,8.8,0.0,15.8,5.3,27.0,0.0,0
2024-06-11 02:00:00,8.2,0.0,16.3,4.6,27.7,0.0,0
2024-06-11 03:00:00,7.8,0.0,15.8,4.3,27.7,0.0,0
2024-06-11 04:00:00,7.5,0.0,16.4,3.9,27.7,0.0,0
2024-06-11 05:00:00,7.2,0.0,16.9,3.5,28.4,0.0,0
2024-06-11 06:00:00,7.4,0.0,17.1,3.7,29.2,55.811,0
2024-06-11 07:00:00,8.4,0.0,16.5,5.0,29.2,60.0,0
2024-06-11 08:00:00,9.9,0.0,16.9,6.5,31.7,60.0,0
2024-06-11 09:00:00,11.5,0.1,19.2,7.5,36.4,60.0,0
2024-06-11 10:00:00,12.1,0.1,19.5,8.1,37.8,60.0,0
2024-06-11 11:00:00,12.4,0.1,18.5,8.5,37.8,60.0,0
2024-06-11 12:00:00,12.8,0.3,16.2,9.5,35.6,60.0,0
2024-06-11 13:00:00,13.0,0.3,16.2,9.6,32.8,60.0,0
2024-06-11 14:00:00,13.8,0.1,18.3,9.9,34.9,59.9065,0
2024-06-11 15:00:00,14.5,0.0,17.5,10.8,35.3,60.0,0
2024-06-11 16:00:00,14.7,0.0,15.5,11.1,33.8,60.0,0
2024-06-11 17:00:00,14.7,0.1,15.3,11.2,31.0,60.0,0
2024-06-11 18:00:00,14.3,0.0,16.0,10.7,30.6,60.0,0
2024-06-11 19:00:00,13.8,0.0,16.6,10.2,31.3,60.0,0
2024-06-11 20:00:00,13.1,0.0,14.8,9.8,30.6,60.0,0
2024-06-11 21:00:00,12.2,0.0,10.3,9.7,26.6,60.0,0
2024-06-11 22:00:00,11.2,0.0,6.8,9.3,17.3,10.114333333333333,0
2024-06-11 23:00:00,10.5,0.0,5.9,8.7,11.5,0.0,0
2024-06-12 00:00:00,10.0,0.0,4.5,8.5,9.4,0.0,0
2024-06-12 01:00:00,9.6,0.0,7.1,7.6,11.9,0.0,0
2024-06-12 02:00:00,8.7,0.0,8.1,6.5,13.0,0.0,0
2024-06-12 03:00:00,8.6,0.0,9.2,6.2,15.5,0.0,0
2024-06-12 04:00:00,8.6,0.0,9.5,6.1,16.6,0.0,0
2024-06-12 05:00:00,7.8,0.0,9.0,5.3,16.6,0.0,0
2024-06-12 06:00:00,7.7,0.0,10.2,5.0,16.9,52.958,0
2024-06-12 07:00:00,8.5,0.0,9.3,6.1,18.4,60.0,0
2024-06-12 08:00:00,10.0,0.0,8.9,7.7,19.4,60.0,0
2024-06-12 09:00:00,11.3,0.0,8.9,8.8,20.5,60.0,0
2024-06-12 10:00:00,12.0,0.1,8.1,9.5,20.9,60.0,0
2024-06-12 11:00:00,12.4,0.0,7.9,9.9,20.5,60.0,0
2024-06-12 12:00:00,13.0,0.0,5.2,10.9,19.4,29.071833333333334,0
2024-06-12 13:00:00,13.7,0.0,3.3,12.1,16.2,60.0,0
2024-06-12 14:00:00,13.7,0.0,10.5,10.8,23.8,36.08233333333333,0
2024-06-12 15:00:00,14.1,0.0,6.2,12.0,23.8,60.0,0
2024-06-12 16:00:00,12.4,0.0,16.1,9.1,32.8,8.9475,0
2024-06-12 17:00:00,12.8,0.0,19.4,9.4,37.8,60.0,0
2024-06-12 18:00:00,12.1,0.0,23.4,8.1,44.3,60.0,0
2024-06-12 19:00:00,11.8,0.0,27.8,7.2,50.0,60.0,0
2024-06-12 20:00:00,11.6,0.0,26.9,7.2,50.4,60.0,0
2024-06-12 21:00:00,11.5,0.0,22.6,7.8,47.9,46.746833333333335,0
2024-06-12 22:00:00,11.3,0.0,15.2,8.8,38.5,0.0,0
2024-06-12 23:00:00,11.7,0.0,9.1,10.0,24.8,0.0,0
2024-06-13 00:00:00,11.2,0.0,6.8,9.7,14.0,0.0,0
2024-06-13 01:00:00,11.1,0.0,7.2,9.4,11.5,0.0,0
2024-06-13 02:00:00,10.8,0.0,7.8,9.0,12.2,0.0,0
2024-06-13 03:00:00,11.1,0.0,12.8,8.5,19.8,0.0,0
2024-06-13 04:00:00,11.5,0.0,13.1,9.0,23.4,0.0,0
2024-06-13 05:00:00,11.7,0.0,13.1,9.3,22.0,0.0,0
2024-06-13 06:00:00,12.2,0.0,14.7,9.7,24.5,0.0,0
2024-06-13 07:00:00,12.9,0.0,19.2,9.8,31.7,0.0,0
2024-06-13 08:00:00,13.5,0.1,22.4,10.1,41.0,0.0,0
2024-06-13 09:00:00,13.1,0.9,27.2,9.2,46.4,0.0,0
2024-06-13 10:00:00,13.0,1.0,31.4,8.6,54.0,0.0,0
2024-06-13 11:00:00,12.8,1.2,36.4,7.8,62.6,0.0,0
2024-06-13 12:00:00,13.1,0.6,40.3,7.5,69.5,0.0,0
2024-06-13 13:00:00,13.1,0.7,39.8,7.7,70.6,0.0,0
2024-06-13 14:00:00,13.5,2.7,43.4,7.6,76.3,0.0,1
2024-06-13 15:00:00,14.6,0.3,46.2,8.3,83.5,32.995,0
2024-06-13 16:00:00,14.4,0.1,29.3,10.9,80.3,0.0,0
2024-06-13 17:00:00,16.6,0.0,17.3,15.2,50.4,0.0,0
2024-06-13 18:00:00,18.3,0.5,23.3,15.6,41.4,60.0,0
2024-06-13 19:00:00,17.4,0.0,28.4,13.6,49.7,60.0,0
2024-06-13 20:00:00,16.0,0.0,25.7,12.4,49.3,60.0,0
2024-06-13 21:00:00,14.9,0.0,22.7,11.6,44.6,9.605500000000001,0
2024-06-13 22:00:00,14.1,0.0,20.2,11.0,38.9,1.3401666666666665,0
2024-06-13 23:00:00,13.4,0.0,19.2,10.5,34.2,0.0,0
2024-06-14 00:00:00,12.9,0.0,19.2,10.0,33.5,0.0,0
2024-06-14 01:00:00,12.7,0.0,16.9,10.2,32.8,0.0,0
2024-06-14 02:00:00,12.4,0.0,22.6,9.1,39.2,0.0,0
2024-06-14 03:00:00,12.2,0.0,21.5,9.0,38.5,0.0,0
2024-06-14 04:00:00,12.1,0.0,21.1,8.9,36.7,0.0,0
2024-06-14 05:00:00,11.7,0.0,20.8,8.4,36.0,0.0,0
